Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Industry,Analyst rating,Price to earnings ratio forward,"Price to earnings ratio forward Non-GAAP, Annual"
VRT,"Vertiv Holdings, LLC",290.83,USD,3.6716215734502593,4755582,1.2114774086095468,111966114722.63351,USD,65.80757568900755,4.4194,USD,111.13128224727693,0.0802053256336221,Electronic technology,Electronic production equipment,Strong buy,37.16835964627755,43.25439377962464
MPC,Marathon Petroleum Corporation,397.77,USD,2.2807919773720764,1845899,0.7748702787364256,111703654101.97127,USD,13.694720352550307,29.0455,USD,330.27183171616923,1.02854204165595,Energy minerals,Oil refining/Marketing,Buy,7.647066015882642,7.665530567856885
BNY,The Bank of New York Mellon Corporation,162.85,USD,-1.207231254549872,2406315,0.8646369259001826,110494398436.71501,USD,18.959415093021633,8.5894,USD,31.18795246968262,1.34676049502548,Finance,Investment banks/Brokers,Buy,17.044280066251332,17.642330325957897
VLO,Valero Energy Corporation,382.85,USD,3.2720112214069905,2742631,1.1315769484876015,110233028315.87534,USD,15.881147540983608,24.1072,USD,899.6350970310168,1.27589555459646,Energy minerals,Oil refining/Marketing,Buy,8.64239537718418,8.622265949508542
FCX,"Freeport-McMoRan, Inc.",76.62,USD,5.348549429396398,16796081,1.14969083144602,110027662560.86044,USD,37.83330041477385,2.0252,USD,53.400999848507794,0.824969063660113,Non-energy minerals,Other metals/Minerals,Buy,21.57757959372645,26.0016329921425
ACN,Accenture plc,179.03,USD,-4.118466152527848,6100503,1.3097954725478018,109556001802.84062,USD,14.297465220655177,12.5218,USD,-0.3414327441164492,3.49185946872322,Technology services,Information technology services,Buy,12.48290337983168,12.916509265573472
SPOT,Spotify Technology S.A.,528.64,USD,-2.5422635178732675,1477873,1.0288954401325288,108837638471.93703,USD,32.913078939340174,16.0617,USD,285.97793958618695,0,Technology services,Internet software/Services,Buy,33.48113485974138,37.15799797514521
ADP,"Automatic Data Processing, Inc.",267.96,USD,-3.4795763993948654,1814231,0.9456347494764878,106450526318.19362,USD,24.48711036379753,10.9429,USD,9.619738344719813,2.3917585188387,Technology services,Packaged software,Neutral,21.86163095305403,21.860478814319475
SYK,Stryker Corporation,276.43,USD,-8.80810213439778,6320916,2.944057277835649,106031093994.33069,USD,28.641737382528778,9.6513,USD,27.708308522885172,1.14802230066308,Health technology,Medical specialties,Buy,17.242290198790638,18.40277151344438
CEG,Constellation Energy Corporation,299.05,USD,0.030104361787540754,3832893,1.5586988498774945,105955616881.66295,USD,29.124464355278533,10.268,USD,7.150310973828108,0.557700026759433,Utilities,Electric utilities,Strong buy,24.157445962204687,24.828504401631797
SNY,Sanofi,43.155,USD,-2.452531645569622,2600385,1.3781504757784047,105519280449.78732,USD,22.226514215080346,1.9416,USD,-30.908832111593483,3.98919303797468,Health technology,Pharmaceuticals: major,Buy,8.342870620258745,8.702061030374034
HOOD,"Robinhood Markets, Inc.",117.34,USD,-3.9063139791990795,26060743,1.1766353714510516,105498316203.70372,USD,51.96173943849084,2.2582,USD,14.69930922389272,0,Finance,Investment banks/Brokers,Buy,48.64529849864541,54.959929930070594
ABNB,"Airbnb, Inc.",174.54,USD,-4.067274925799717,7046467,1.5054033476533009,104512057049.7985,USD,39.672690078418,4.3995,USD,6.145049218297618,0,Consumer services,Hotels/Resorts/Cruise lines,Buy,30.81689671342934,33.010322392493755
APP,Applovin Corporation,312.01,USD,-2.6672073870726263,3915127,0.8906403514600785,104414455582.2296,USD,23.98195262178906,13.0102,USD,93.2791585577823,0,Technology services,Packaged software,Strong buy,17.219197553716103,19.77373362960028
MCK,McKesson Corporation,889.12,USD,-2.0782167204484634,747849,0.8328012203224038,103662822034.36848,USD,23.79247413686988,37.3698,USD,49.10940866650705,0.361237458562319,Distribution services,Medical distributors,Buy,19.185309238715096,19.92189653981403
PSX,Phillips 66,259.14,USD,1.587674938257079,2510872,0.9547666598259149,103402275718.18933,USD,14.749927428581186,17.5689,USD,322.8171929149018,1.96401270139951,Energy minerals,Oil refining/Marketing,Buy,8.877949064266087,9.7024750297179
EQIX,"Equinix, Inc.",1041.21,USD,0.5048360006949959,431601,0.799040339224792,102737942436.97852,USD,67.00839849406313,15.5385,USD,52.11304833041284,1.94694878279503,Finance,Real estate investment trusts,Strong buy,59.84880103229568,60.51364502171949
SO,Southern Company (The),88.99,USD,0.9987515605493081,6416603,1.0389366110041547,102370807381.6704,USD,21.47234822893543,4.1444,USD,7.0047248973690355,3.40483486550902,Utilities,Electric utilities,Neutral,19.135181813255763,19.38400300246204
ADBE,Adobe Inc.,257.26,USD,-3.4707890885895467,5491058,1.2403609599754812,102260853747.26395,USD,14.714108408307071,17.4839,USD,11.805369041681042,0,Technology services,Packaged software,Neutral,9.9261890649249,10.533893044502278
NET,"Cloudflare, Inc.",284.3,USD,1.9288684927577782,2412886,0.8390290087556622,101233467681.779,USD,,-0.5828,USD,-72.17134416543573,0,Technology services,Information technology services,Buy,192.65302803396335,225.3794905456356
CME,CME Group Inc.,278.23,USD,-1.087845284226244,1645438,0.8106539561058805,100045737444.12233,USD,23.59541033099553,11.7917,USD,14.121324739175051,3.99943119200825,Finance,Investment banks/Brokers,Buy,22.428495918768267,22.705730130445943
TT,Trane Technologies plc,446,USD,-0.4242018307657909,954763,0.9124256296033384,98130336095.307,USD,33.78403969245919,13.2015,USD,4.751362803208827,0.888591203393615,Producer manufacturing,Industrial machinery,Buy,26.978768676899488,29.20030703533604
MELI,"MercadoLibre, Inc.",1926.25,USD,-2.633999878687393,351492,0.9515793463326814,97654710723.48056,USD,52.418531872916525,36.7475,USD,-9.254677097532534,0,Retail trade,Internet retail,Buy,44.838856192378145,50.804903972863045
USB,U.S. Bancorp,62.49,USD,-1.388669717531948,5584622,0.8590698838429676,97362637448.08159,USD,12.46857416497067,5.0118,USD,19.95117514719256,3.28231024143917,Finance,Major banks,Buy,11.50604965222233,11.976534501867967
PNC,"PNC Financial Services Group, Inc. (The)",242.91,USD,-1.0952768729641686,1057693,0.6982496507573356,96907407964.68483,USD,13.360357288217628,18.1814,USD,24.22383164799126,2.89087947882736,Finance,Major banks,Buy,11.945544721461921,12.788628623721177
GD,General Dynamics Corporation,356.58,USD,-0.781880408469908,1090022,1.0372978118977372,96475286721.27907,USD,21.73976661667337,16.4022,USD,10.135098839707785,1.71958040012243,Electronic technology,Aerospace & defense,Buy,20.406405544260945,21.00474524162231
PWR,"Quanta Services, Inc.",639.05,USD,2.344613314969329,832011,0.7835835760416838,96076935278.00276,USD,73.19238125780257,8.7311,USD,35.41417869938117,0.0688650085680883,Industrial services,Engineering & construction,Buy,35.59310120426714,38.205423035756695
KKR,KKR & Co. Inc.,105.73,USD,-1.85649308456326,3453968,1.0615626279038841,94907017072.8151,USD,33.70525040645224,3.1369,USD,50.4364089775561,0.705467372134039,Finance,Investment managers,Buy,14.937354377395021,15.957486948607928
DUK,Duke Energy Corporation (Holding Company),121.24,USD,0.8484445183829613,3462404,1.0742458662493461,94531096836.74098,USD,18.18945599663936,6.6654,USD,8.975868157739853,3.56013974380303,Utilities,Electric utilities,Buy,17.880766377551996,18.065380166435734
CMCSA,Comcast Corporation,26.33,USD,-0.6040015100037756,27066318,1.3858761666452026,93435598597.718,USD,8.526002201929925,3.0882,USD,-49.000049543375226,4.98301245753114,Consumer services,Cable/Satellite TV,Buy,7.504785619086382,7.50819899322266
WMB,"Williams Companies, Inc. (The)",75.83,USD,2.265677680377603,7019263,0.8426647241565529,92752791952.4705,USD,30.270248692666957,2.5051,USD,26.392532795156416,2.76466621712744,Industrial services,Oil & gas pipelines,Buy,31.88210809560848,30.704009782525073
HWM,Howmet Aerospace Inc.,231.53,USD,-10.69927103020017,11676698,3.308003987385347,92334482284.7652,USD,49.93637442036019,4.6365,USD,35.486981677917065,0.192849153392217,Electronic technology,Aerospace & defense,Strong buy,39.47875022550273,43.4113811955389
CSX,CSX Corporation,49,USD,-0.829791540174047,7455023,0.8008796091083596,90771267542.40033,USD,28.2975282975283,1.7316,USD,6.402851173651228,1.11313499291641,Transportation,Railroads,Buy,22.870382341451073,24.398951741363145
JCI,Johnson Controls International plc,146.37,USD,0.9866151510970103,2804344,1.1003682289207044,88662387206.62952,USD,25.444589308996086,5.7525,USD,70.84942084942087,1.10390506416448,Producer manufacturing,Industrial machinery,Buy,25.1093397926511,28.85633342993512
ICE,Intercontinental Exchange Inc.,157.76,USD,-2.1704080367109015,5726122,1.8032177145644015,88565588604.18007,USD,22.279653716335492,7.0809,USD,35.9202242014742,1.2402331638348,Finance,Investment banks/Brokers,Strong buy,19.17302242961668,19.457078924626387
LITE,Lumentum Holdings Inc.,978.535,USD,11.038802616722739,7390734,2.0552480914995677,87774587000.51654,USD,,-82.2281,USD,-34971.96776929601,0,Producer manufacturing,Electrical products,Strong buy,45.36451085779391,45.47996447995416
INTU,Intuit Inc.,318.93,USD,-4.138863841298462,4472998,0.9559222820518662,87239154561.62895,USD,19.331199767247337,16.4982,USD,20.323815775079325,1.44274120829576,Technology services,Packaged software,Buy,13.283891970007467,13.265301368946824
ELV,"Elevance Health, Inc.",401.94,USD,-1.364417177914111,1174522,1.2926749461615648,87168443713.73979,USD,17.864714588583546,22.4991,USD,-4.238366624246124,1.68343558282209,Health services,Managed health care,Buy,14.742478132302534,14.805339292893105
WM,"Waste Management, Inc.",217.78,USD,-0.5525366455089309,2183658,0.9607460992284979,87049973962.7415,USD,30.827376318210774,7.0645,USD,4.823871561266581,1.61651216950546,Industrial services,Environmental services,Buy,25.484877350078285,26.84974830056184
HCA,"HCA Healthcare, Inc.",402.02,USD,-0.7358024691358069,1764702,1.4902908677626137,87037931164.82571,USD,13.459484614431732,29.8689,USD,25.46742221531456,0.740740740740741,Health services,Hospital/Nursing management,Buy,13.133907805403457,13.641733374930633
DASH,"DoorDash, Inc.",200.44,USD,-5.332262787512394,4539417,1.221268063973179,86855444756.78534,USD,105.250997689561,1.9044,USD,5.953043284744631,0,Transportation,Air freight/Couriers,Strong buy,57.186973786545714,76.6428269900216
MMM,3M Company,167.52,USD,-0.6169909824394827,2179681,0.876412567665535,86393817225.17513,USD,29.744318181818187,5.632,USD,-21.668984700973585,1.82130991931656,Producer manufacturing,Industrial conglomerates,Buy,18.096704589230086,18.731097826602277
MRSH,Marsh,180.52,USD,-2.810380101216754,2100082,0.9778546910653925,86146181584.26875,USD,22.089523017057832,8.1722,USD,-1.9073111593907066,1.98664800258426,Finance,Insurance brokers/Services,Neutral,16.439016820760443,17.278151341176777
MAR,Marriott International,328.79,USD,-2.2941368755757545,2107672,1.5206816022570773,85737353077.46504,USD,34.07785908252317,9.6482,USD,8.838426568298985,0.83207036937981,Consumer services,Hotels/Resorts/Cruise lines,Buy,26.871363817131215,28.071883625184217
UPS,"United Parcel Service, Inc.",100.48,USD,-1.7694789324469666,3709296,0.9028497960133637,85486530128.77428,USD,18.704741339190974,5.3719,USD,-20.137071836346333,6.41313911428292,Transportation,Air freight/Couriers,Buy,12.905613954914351,13.967208475182003
EMR,Emerson Electric Company,152.15,USD,-0.4384242900143879,1932446,0.8925564760396044,84869272210.267,USD,33.24738325721653,4.5763,USD,-1.699102117970537,1.45268943855516,Electronic technology,Electronic equipment/Instruments,Buy,21.501276651549592,23.195054323533736
SLB,SLB Limited,57.1,USD,-0.7129194922622093,14135016,0.93687257653261,84744580558.43854,USD,27.715755751868752,2.0602,USD,-29.425870101397646,2.0170405146931,Industrial services,Contract drilling,Buy,20.08539281892684,23.042943814765405
MNST,Monster Beverage Corporation,43.15,USD,-1.5289821999087214,8541199,0.959194615132101,84533082760.4142,USD,40.0426874536006,1.0776,USD,34.5822405395279,0,Consumer non-durables,Beverages: non-alcoholic,Buy,34.96038902851439,37.18394722033837
REGN,"Regeneron Pharmaceuticals, Inc.",810.31,USD,-2.1033682887933214,556536,0.8693086420871554,83425451972.46436,USD,20.025900141116228,40.4631,USD,1.954010824539639,0.447011066544242,Health technology,Pharmaceuticals: major,Buy,13.273812521170592,14.932228825188822
MCO,Moody's Corporation,481.25,USD,-2.4921487184682425,624398,0.9522920587220224,83352496470.21577,USD,30.516610547808828,15.7701,USD,34.02768924810688,0.816533279303009,Commercial services,Financial publishing/Services,Buy,27.054792518271892,28.413552541308142
CVNA,Carvana Co.,74.72,USD,0.17428609733207595,5806293,0.9438303472049182,82226650939.69916,USD,34.659987011782164,2.1558,USD,169.87981972959443,0,Retail trade,Specialty stores,Buy,38.81270118635343,46.14330980675019
AMT,American Tower Corporation (REIT),175.73,USD,-0.06823997725334349,2137677,1.0415124422051087,81883162865.76071,USD,24.162301145347797,7.2729,USD,164.01786038407087,3.969292010236,Finance,Real estate investment trusts,Strong buy,25.973461634419944,25.212899282552193
BE,Bloom Energy Corporation,277.22,USD,9.629453869577262,27499957,2.1584949530541526,81648868657.83493,USD,377.73538629241045,0.7339,USD,15514.893617021275,0,Electronic technology,Electronic production equipment,Buy,76.11902267150806,103.70152574638577
CTAS,Cintas Corporation,200.5,USD,0.01496483264328884,1625500,0.9936926953225103,80233996398.74295,USD,40.84917384837928,4.9083,USD,11.516790112237015,0.932807901431636,Commercial services,Miscellaneous commercial services,Buy,36.44243993858767,36.449999145561115
BAM,Brookfield Asset Management Inc,48.87,USD,-3.4189723320158185,3384463,1.8872612681798304,80060402503.59428,USD,28.989231452586502,1.6857984,USD,10.931106900430727,3.83438142857143,Finance,Investment managers,Buy,24.287489929910684,26.206071900045444
SHW,Sherwin-Williams Company (The),326.09,USD,-2.2834197356986623,1208196,0.8032178281175951,79161007492.86684,USD,30.063798794092154,10.8466,USD,7.709876665806048,0.955919810614006,Process industries,Industrial specialties,Buy,25.53038036187703,26.930917641555588
MDLZ,"Mondelez International, Inc.",61.63,USD,0.5711488250652765,10082843,1.3382647669125367,78658859450.29292,USD,22.605729376811063,2.7263,USD,-0.4418638621092528,3.26370757180157,Consumer non-durables,Food: specialty/candy,Buy,19.126279999056568,20.214510627131986
CDNS,"Cadence Design Systems, Inc.",284.11,USD,-2.934745473180723,4404538,1.7913223635425346,78241910019.19968,USD,56.525804782937406,5.0262,USD,35.99761891877266,0,Technology services,Packaged software,Strong buy,33.143558820980104,34.89926125741015
ECL,Ecolab Inc.,278.11,USD,-0.4189344027499138,1531678,1.1582636458265196,77962181811.60027,USD,37.30916798583349,7.4542,USD,-0.31693389855440474,1.01690060154684,Process industries,Chemicals: specialty,Buy,32.16766651576206,34.10165360709809
APO,"Apollo Global Management, Inc. (New)",131.81,USD,-1.391486496596084,3094023,1.5534014947185997,77839499825.06667,USD,49.856267493758985,2.6438,USD,-50.116981132075466,1.60469813720356,Finance,Investment managers,Buy,13.463909042361722,15.033736658570964
CMI,Cummins Inc.,561.55,USD,0.14266607222469097,770184,0.7072561655708038,77305494216.79669,USD,28.696043211422204,19.5689,USD,-7.964331234156232,1.46232724030317,Producer manufacturing,Auto parts: OEM,Buy,16.946008486976286,19.007529086884464
MSI,"Motorola Solutions, Inc.",462.98,USD,-1.083217604956734,1047655,1.1607528365543938,76620305679.60715,USD,36.46602920558908,12.6962,USD,2.1851634244689984,1.00843926930883,Electronic technology,Telecommunications equipment,Buy,25.565786177191587,26.155519414561088
ITW,Illinois Tool Works Inc.,268.69,USD,-0.5293943432548522,1053497,1.0381523811006654,76522907336.81802,USD,24.353303725188074,11.033,USD,-3.183629056318995,2.38412557381904,Producer manufacturing,Auto parts: OEM,Neutral,22.844562515447436,23.506786689011925
TRV,"The Travelers Companies, Inc.",365.66,USD,-0.9990523893326106,1258418,0.8928281680136114,76267540224.23479,USD,9.79114229100841,37.346,USD,65.14110353488454,1.23189386760525,Finance,Property/Casualty insurance,Neutral,12.214784726528421,10.7308206536398
EOG,"EOG Resources, Inc.",145.36,USD,0.11708795371583162,2529111,0.8598607195565802,76245562131.21567,USD,11.30775035200585,12.8549,USD,24.99538130937449,2.8101108891797,Energy minerals,Integrated oil,Buy,9.754897463854167,8.763140792613305
